"name1","type_facility","longitude","latitude"
"Behavioral Health Solutions of","SU",-98.1749664,26.2425889
"Eldorado Texas Community Service Ctr","SU",-98.1753561,26.2422297
"Behavioral Health Solutions of","SU",-98.1753009,26.2422097
"Northwest Integrated Health","SU",-122.4809,47.2129
"DuPage County Health Department","SU",-88.1398508,41.8655555
"First Choice DUI and Counseling Servic","SU",-88.1382862,41.8647032
"Youth Eastside Services (YES)","SU",-122.1241826,47.6184096
"Pierce County Alliance","SU",-122.4461639,47.258572
"Adonai Counseling and Employment","SU",-122.4540031,47.2508447
"ACTS Behavioral Health and","SU",-122.5187514,47.174729
"Communicare","SU",-89.6444703,34.1342094
"Sound Integrated Health LLC","SU",-122.4785139,47.2248246
"Stepping Stones Inc","SU",-88.0877507,41.5326148
"Stepping Stones Inc","SU",-88.0875305,41.5325658
"La Familia Counseling Inc","SU",-88.1503202,42.0069392
"DUI Alternatives Treatment Center Inc","SU",-88.082643,41.5253485
"All Types Counseling Services LLC","SU",-88.0825016,41.5253462
"Consejo Counseling and Referral Servs","SU",-122.5078762,47.2032348
"Greater Family Health","SU",-88.1435495,41.9839369
"Sea Mar Behavioral Health","SU",-122.5198551,47.1897478
"Family Guidance Centers Inc","SU",-88.0795798,41.5267286
"VA Puget Sound Healthcare System","SU",-122.5642905,47.1420307
"ProHealth Care","SU",-88.311986,42.849718
"Lott Behavioral Health","SU",-88.1084673,41.8065952
"Life Help Mental Health Ctr/Region 6","SU",-89.82041,33.7761866
"ProHealth Care","SU",-88.362452,43.0815303
"Communicare","SU",-89.5166191,34.3328193
"Communicare","SU",-89.5166191,34.3328193
"Banyan Treatment Center IL","SU",-88.1018751,41.8090047
"Leyden Family Service","SU",-88.1381746,42.0549763
"Treatment Centers of Illinois","SU",-88.0869257,41.7060554
"Alexian Brothers BH Hosp","SU",-88.1372601,42.0541025
"Revive Treatment Center","SU",-88.1362303,42.0611672
"Cascade Community Healthcare","SU",-122.9660823,46.6615769
"Eugenia Center","SU",-122.9663276,46.6628783
"Hotel California by the Sea","SU",-122.1874074,47.599583
"Treatment Centers of Illinois","SU",-88.1226729,42.0044184
"Community Counseling Institute Inc","SU",-122.4975386,47.2556593
"New Directions Counseling/Chehalis","SU",-122.9581754,46.6806475
"Riverton Place","SU",-122.293487,47.489138
"New Life Recovery Solutions","SU",-122.1760333,47.6185226
"Mindful Alternatives LLC","SU",-122.170569,47.6274596
"IKRON Corporation of Greater Seattle","SU",-122.122166,47.6794753
"Oxford Outpatient Treatment Center","SU",-89.5179838,34.2987701
"ESD 113 True North Student Assistance","SU",-122.9578641,46.6877416
"Reconnections Alc and Drug Trt Inc","SU",-124.013435,44.9759045
"Youth Eastside Services (YES)","SU",-122.1313879,47.6745593
"Mathers Recovery LLC","SU",-88.178926,42.395905
"Jasper County Health Department","SU",-88.0828162,38.7316551
"Stonybrook Center Inc","SU",-88.0855123,41.8588383
"Egyptian Public and Mental Health Dept","SU",-88.1865691,38.0786773
"Elite Youth and Family Services Inc","SU",-88.0699037,41.7666143
"La Esperanza Health Counseling Servs","SU",-122.3342811,47.464862
"IKRON of Greater Seattle","SU",-122.1999,47.6189
"Sea Mar Behavioral Health","SU",-121.9808269,47.8523399
"Oneida County Human Services","SU",-89.3970267,45.644851
"Northwest Integrated Health","SU",-122.5174917,47.2677755
"New Day Place LLC","SU",-88.0491264,41.7196683
"Sea Mar Behavioral Health","SU",-122.3106432,47.5143713
"Sunrise Centers","SU",-122.3334535,47.4891189
"Key Recovery and Life Skills Center","SU",-122.3146858,47.5103873
"Nicasa NFP","SU",-88.1439261,42.3281975
"Hotel California by the Sea","SU",-122.1662902,47.6739096
"IKRON Corporation of Greater Seattle","SU",-122.1949953,47.645145
"Options Counseling Services","SU",-89.3827905,45.6485591
"EvergreenHealth Monroe Recovery Center","SU",-121.9915942,47.8633839
"Newport Academy","SU",-122.200073,47.6474441
"Consejo Youth and Family Services","SU",-122.3152778,47.5259523
"Aspirus Koller Behavioral Health","SU",-89.379059,45.658717
"Impact Healthcare","SU",-88.8546021,35.6769896
"Hopefield Healthcare Services","SU",-88.8534801,35.676817
"Cumberland Heights","SU",-88.8517952,35.6762623
"Sound Family Center LLC","SU",-122.0103282,47.8696786
"Spero Health","SU",-88.8367124,35.6954305
"AMS of Wisconsin LLC","SU",-88.5832912,44.0138028
"Sauk/Suiattle Indian Tribe","SU",-121.5524763,48.3220809
"Meadows of Wickenburg Inc","SU",-88.0325639,41.8286168
"Asian Counseling and Referral Service","SU",-122.2974763,47.5709067
"Gateway Foundation","SU",-88.1308365,42.4253915
"VA Puget Sound Healthcare System","SU",-122.3082573,47.5631321
"AppleGate Recovery","SU",-88.8403838,35.6668345
"Health Connect America","SU",-88.8398565,35.6673124
"Sea Mar Behavioral Health","SU",-122.3536199,47.5158901
"Revive Treatment Center","SU",-88.0844302,42.1911058
"Gateway Foundation","SU",-88.0269342,41.8317173
"BHG Jackson TN Treatment Center","SU",-88.8310272,35.6666777
"Royal Life Centers","SU",-122.7559924,47.0579455
"Royal WA Lacey","SU",-122.7559115,47.0582281
"New Visions Counseling Co","SU",-88.0087459,41.7619245
"Lifecore Health Group","SU",-89.1800177,34.8468438
"Tillamook Family Counseling Center","SU",-123.844167,45.4515324
"Associates in Behavioral Healthcare","SU",-88.0461276,42.0282451
"Newport Academy","SU",-122.1912427,47.7085716
"Waukesha Comprehensive Treatment Ctr","SU",-88.2567274,43.0373583
"CAP of Downers Grove","SU",-88.010875,41.79659
"Adult Children Center Ltd","SU",-88.0158996,41.8468025
"Treatment Centers of Illinois","SU",-88.0179123,41.8825165
"Wahkiakum County HHS","SU",-123.3875323,46.2152416
"Clarvida","SU",-88.8335893,35.6368148
"Vashon Youth and Family Services","SU",-122.4593082,47.4244318
"Hotel California by the Sea","SU",-122.2074073,47.7024174
"Hope Restored Counseling","SU",-88.9873985,35.2548529
"Kenneth Young Center","SU",-88.0307296,41.9966133
"WAPI Community Services","SU",-122.3120245,47.5941349
"Opelousas Behavioral Health Clinic","SU",-92.0845621,30.532672
"Evergreen Treatment Services","SU",-122.3210854,47.5875158
"ProHealth Care","SU",-88.238357,43.024844
"ProHealth Care","SU",-88.2255881,42.976507
"Youth Eastside Services (YES)","SU",-122.2136531,47.7065191
"Providence Behavioral Health/Recovery","SU",-122.8219817,47.0040273
"DuPage County Health Department","SU",-88.0167964,41.9436122
"Egyptian Public and Mental Health Dept","SU",-88.1843545,37.7116294
"WisHope Recovery Center","SU",-88.2301053,43.0094151
"Crowley Behavioral Health Clinic","SU",-92.391002,30.2009806
"Therapeutic Interventions Inc","SU",-88.0348948,42.092901
"Treatment Centers of Illinois","SU",-88.0387206,42.1213482
"South Sound Clinic of","SU",-122.7931819,47.051886
"Gig Harbor Counseling","SU",-122.5838338,47.3046959
"Sound","SU",-122.3105039,47.6167538
"A Mothers Love","SU",-88.8210857,35.6208496
"Harborview Mental Health and Addiction","SU",-122.3212387,47.6056196
"Neartown Inc","SU",-88.429097,36.744321
"Alexian Brothers/Foglia Family","SU",-88.0151496,42.0062331
"Sound","SU",-122.3205452,47.6078945
"Aspell Recovery Center","SU",-88.8197537,35.6208153
"DuPage County Health Department","SU",-87.9906201,41.8711367
"ProHealth Care","SU",-88.2430845,43.1219614
"Community Medical Services","SU",-88.4477259,43.7925914
"Du Page County Health Department","SU",-87.9762395,41.805786
"Nova Counseling Services Inc","SU",-88.5411433,44.0600629
"Blandine House Inc","SU",-88.4386431,43.779677
"Superior Interventions LLC","SU",-87.973293,41.857739
"Denoon Recovery Center","SU",-88.2002213,43.0042792
"Behavioral Services Center","SU",-87.9718392,41.8482082
"Counseling Center of Illinois Inc","SU",-88.0044056,42.0811838
"Right Step Inc","SU",-122.8366701,47.0404313
"Jackson Area Council on","SU",-88.8004449,35.6116768
"Matt Talbot Center","SU",-122.3456537,47.6148667
"Northwest Resources II Inc","SU",-122.8423328,47.0469106
"Northwest Resources II Inc","SU",-122.8432822,47.0488994
"Renaissance Center for Counseling","SU",-87.9843223,42.043204
"Mountain Comprehensive Care Center","SU",-88.3407596,36.9264328
"Alexian Brothers Center for Mental","SU",-87.9967025,42.1379153
"Tropical Texas Behavioral Health","SU",-98.0124165,26.1615479
"Oxford Treatment Center","SU",-89.2867654,34.4840684
"Arlington Center for Recovery LLC","SU",-87.9812898,42.0538789
"Adult Counseling Center Inc","SU",-87.977448,42.051256
"MCM Substance Abuse Center","SU",-87.9492636,41.8656667
"Iroquois Mental Health Center","SU",-87.8708865,41.134437
"Aries Consultant Services Inc","SU",-87.8676996,41.118772
"A Positive Alternative","SU",-122.331229,47.6638818
"Olalla Recovery Centers","SU",-122.5414578,47.4315309
"A Bridge Back Inc","SU",-87.9798484,42.1069605
"Ryther","SU",-122.3036197,47.6980394
"One Direction Forward Inc","SU",-87.8626782,41.1198539
"RockWater Counseling Center","SU",-88.0003391,42.2388915
"Integrative Counseling Services","SU",-122.3495724,47.6510285
"Mahalas Hope Inc","SU",-88.3705,43.7077298
"OMNI Youth Services","SU",-87.9826274,42.1531523
"Arbor Counseling Center","SU",-87.9855782,42.1751878
"Sound","SU",-122.3009357,47.7086577
"CleanSlate Centers","SU",-88.1700167,43.0378087
"Kevin and Associates Inc","SU",-87.9438278,41.9181247
"Duane Dean Behavioral Health Center","SU",-87.8566309,41.1192057
"ESD113/True North Student Assistance","SU",-122.9169826,46.994637
"ProHealth Care","SU",-88.1307303,42.9083598
"Rogers Behavioral Health","SU",-87.9234422,41.8184427
"OMNI Youth Services Inc","SU",-87.995222,42.2982157
"Community Youth Services","SU",-122.8903412,47.0433914
"Community Youth Services","SU",-122.8939094,47.0460567
"Symetria Recovery","SU",-87.9762395,42.2411424
"Affect Therapeutics","SU",-88.135484,43.0006462
"Northpoint Recovery","SU",-122.3332996,47.7083971
"Iroquois Mental Health Center","SU",-87.8417272,41.2507626
"Swedish Medical Center/Ballard","SU",-122.3798006,47.6672362
"A New Day Counseling Service LLC","SU",-88.2977456,36.8901741
"Northwestern Medicine","SU",-87.8658509,41.6112016
"Center for Human Services","SU",-122.3129217,47.7525725
"Greater Family Health","SU",-87.9360462,42.1434398
"Northwest Resources II Inc","SU",-122.9353954,47.0378478
"Rosecrance Inc","SU",-87.8477237,41.514831
"DUI Groups LLC","SU",-87.8564376,41.6171533
"Addictions Associates Therapy Inc","SU",-87.9520154,42.2678219
"NuLife Behavioral Health","SU",-87.927437,42.1535116
"Lake County Health Dept/CHC","SU",-87.9368504,42.2211441
"Youth Outreach Services","SU",-87.8868535,41.9078818
"Pilsen Wellness Center Inc","SU",-87.883801,41.898789
"Family Guidance Centers Inc","SU",-87.8074296,41.2294518
"Youth Outreach Services","SU",-87.8688618,41.8121978
"OMNI Youth Services","SU",-87.9162425,42.1431216
"Pilsen Wellness Center Inc","SU",-87.878513,41.9031966
"Therapeutic Health Services","SU",-122.3461149,47.750981
"Henry Ford Behavioral Health Presence","SU",-87.8695128,41.8633762
"Youth Town of Tennessee Inc","SU",-88.7480843,35.5027449
"Horizon Health Seattle","SU",-122.3440938,47.7571137
"ProHealth Care","SU",-88.0872449,42.9867682
"Maryville Acad/Des Plaines Campus","SU",-87.8990364,42.0688696
"Proviso Public Partnership","SU",-87.8653107,41.8726044
"Forest Alcohol and Drug Counseling Inc","SU",-87.8470495,41.7438619
"Exodus House","SU",-88.2304858,43.5224485
"Symetria Recovery","SU",-87.8861179,42.0428558
"Family Guidance Centers Inc","SU",-87.8863096,42.0448308
"Healthcare Alternative Systems Inc","SU",-87.8611749,41.89734
"Healthcare Alternative Systems Inc","SU",-87.8562415,41.8642308
"Evergreen Recovery Centers","SU",-122.3093501,47.8126889
"Tropical Texas Behavioral Health","SU",-97.6954281,26.2232201
"Rogers Behavioral Health","SU",-88.4716525,44.2608789
"La Esperanza Health Counseling Servs","SU",-122.3128082,47.8244202
"Four Rivers Behavioral Health","SU",-88.3235513,36.6240459
"Berrybrook Crisis Resolution LLC","SU",-87.8101611,41.6013998
"Vet Affairs/Edward Hines Jr Hospital","SU",-87.841286,41.8611972
"Northpoint Recovery","SU",-122.3340534,47.8066466
"ACTS Behavioral Health and","SU",-122.2961402,47.8470253
"Balanced Living Therapy LLC","SU",-122.3347788,47.8063426
"WellBrook Recovery Brookfield","SU",-88.0845636,43.0902718
"Henry Ford Behavioral Health Presence","SU",-87.8159019,41.6770304
"Mooring Programs Inc","SU",-88.4641586,44.2601535
"Counseling Center of Illinois Inc","SU",-87.8165752,41.6971789
"Metropolitan Family Services","SU",-87.8164803,41.6990908
"Northwestern Medicine Palos Hospital","SU",-87.8128143,41.6698049
"All Types Counseling Services LLC","SU",-87.8170831,41.7072679
"Everett Treatment Services","SU",-122.2189643,47.9326447
"Pillars Community Health","SU",-87.8196001,41.7335466
"Iroquois Mental Health Center","SU",-87.738246832531,40.7730020805933
"Eagle Harbor Counseling","SU",-122.5134362,47.6251279
"Healthy Soul Talk LLC","SU",-87.8325769,41.8722773
"Rogers Behavioral Health","SU",-88.051762,43.0004788
"Enhanced Clinical Solutions Inc","SU",-87.8348272,41.9040962
"Addiction Services and Pharmacotherapy","SU",-88.0546498,43.0244656
"Community Medical Services","SU",-88.0466433,42.9931418
"Recovery Center of Cameron County","SU",-97.7130926,26.1968207
"Lake County Center","SU",-87.903214,42.3560566
"Behavioral Services Center","SU",-87.9029216,42.3561404
"Gateway Foundation","SU",-87.9029113,42.3568333
"Radius Foundation Inc","SU",-87.7972744,41.6737572
"Rosecrance Inc","SU",-87.8374239,41.9778366
"DUI Counseling Center","SU",-87.8354813,41.9648576
"Rogers Behavioral Health","SU",-88.0412383,42.9995354
"Symetria Recovery","SU",-87.7963716,41.6745378
"BELA Charities Inc","SU",-87.7943932,41.6613634
"Spero Health","SU",-88.304225,36.6115048
"Tikvah Center for Jewish Recovery","SU",-87.8609985,42.1389058
"Weckler and Associates Ltd","SU",-87.8998029,42.3610283
"Options Treatment Programs Inc","SU",-88.4454232,44.270331
"ThedaCare Behavioral Health","SU",-88.4275904,44.2287488
"Rotary Recovery LLC","SU",-87.8562656,42.1389572
"American Behavioral Clinics","SU",-88.0433954,43.0350718
"Emerald Therapy Center LLC","SU",-88.299299,36.6082889
"Rosecrance Inc","SU",-87.8548988,42.1396797
"Catholic Community Services","SU",-122.2076194,47.982681
"West Sound Treatment Center","SU",-122.6307652,47.5259356
"Rogers Behavioral Health","SU",-87.9295543,42.5677366
"Drug and Alcohol Treatment Services","SU",-122.2167114,47.9755181
"The Center","SU",-122.3754879,47.8098562
"DUI Community Counseling Inc","SU",-87.7962756,41.7923896
"Lutheran Counseling and Family Servs","SU",-88.0472913,43.0881736
"Eaglin and Associates","SU",-87.8258528,42.0095957
"Pillars Community Health","SU",-87.79612,41.8322589
"Pillars Community Health","SU",-87.7960835,41.8322541
"Kitsap Recovery Center","SU",-122.6371106,47.5332691
"Extra Mile Region IV","SU",-92.0992131,30.2676433
"Alternatives in Psychological","SU",-88.0385434,43.0890221
"Kitsap Recovery Center","SU",-122.6380166,47.5365118
"American Behavioral Clinics","SU",-88.0056021,42.9598859
"MacNeal Hospital","SU",-87.7916177,41.8321601
"Strive to Serenity LLC","SU",-87.8035741,41.9239401
"Association for Multicultural","SU",-87.8147115,42.001654
"NICASA Bridgehouse","SU",-87.8767237,42.3716699
"Psychological Counseling Center","SU",-87.837861,42.1512439
"Mooring Programs Inc","SU",-88.4140599,44.2586133
"Addictions Treatment Program","SU",-87.8759386,42.3734996
"Lake County Substance Abuse Prog","SU",-87.8745963,42.3704088
"Captain James A Lovell FHCC","SU",-87.8594725,42.3053448
"Lake Behavioral Hospital","SU",-87.866177,42.3579117
"JEM Treatment Inc","SU",-87.863778,42.359999
"Aurora Psychiatric Hospital Inc","SU",-88.0109465,43.0465309
"Catholic Community Services","SU",-122.1807847,48.0502242
"One Direction Forward Inc","SU",-87.7316843,41.5051757
"Jimare Wellness Counseling Center","SU",-87.772049,41.850518
"Alternatives in Psychological","SU",-87.9968633,43.0210082
"Quil Ceda Creek Counseling Company","SU",-122.1906789,48.0536224
"BAART Behavioral Health Services Inc","SU",-122.6256,47.5895
"Shawano County Dept of Human Services","SU",-88.6119549,44.7920411
"Youth Outreach Services","SU",-87.7734341,41.9022102
"Solstice Recovery Support Services LLC","SU",-87.7352193,41.6181702
"Bobby E Wright CBHC","SU",-87.7711642730454,41.9023015883192
"Chicago Treatment and","SU",-87.7659458,41.8652418
"Cascadia Addiction","SU",-122.6306166,47.5892184
"CleanSlate Centers","SU",-87.8860412,42.5698914
"Menominee County Human Services Dept","SU",-88.6499314,44.8844937
"Juanita Center LLC","SU",-122.3036086,47.9444976
"Thresholds","SU",-87.7663686,41.882763
"Human Resources Center of","SU",-87.7019253,39.3915792
"Maryville Academy/St Josephine","SU",-87.7661625,41.882788
"Loretto Hospital","SU",-87.7636486,41.8721272
"Vin Baker Recovery","SU",-88.0071831,43.1043924
"Phoenix Recovery Support Services LLC","SU",-87.7646678,41.8896546
"Nicasa NFP","SU",-87.8451339,42.3845073
"Habilitative Systems Inc","SU",-87.763484,41.8904061
"West Sound Treatment Center","SU",-122.627734,47.6017607
"SunCloud Health SC","SU",-87.8022304,42.1520409
"MD Therapy","SU",-87.9976672,43.0896266
"Youth Outreach Services","SU",-87.7663677,41.9435986
"Human Resource Center of","SU",-87.6771505,39.6061541
"Clement J Zablocki VAMC","SU",-87.9777309,43.0206721
"Renacer Latino Inc","SU",-87.8328411,42.3630448
"Serving Children and Adults in Need","SU",-97.727768,26.1268059
"Nicasa NFP","SU",-87.798844,42.183659
"Recovery Concepts lll LLC","SU",-87.7411361,41.799152
"ODA Solutions Inc","SU",-87.7281581,41.7201491
"Solleys Place","SU",-87.728062,41.7201067
"Emages Inc","SU",-87.7318998,41.7545231
"Agape Unlimited","SU",-122.6790771,47.5623461
"Chicago Treatment and","SU",-87.7441307,41.8550945
"Appleton Comprehensive Treatment Ctr","SU",-88.3755682,44.2930301
"DUI Metropolitan Services Inc","SU",-87.734768,41.8002074
"Counseling Center of Illinois Inc","SU",-87.7561057,41.9630072
"Healthcare Alternative Systems Inc","SU",-87.7446144,41.8953524
"Kite Clinic","SU",-92.0895733,30.2102777
"Southwestern Behavioral Healthcare Inc","SU",-87.8871041,37.9335965
"Lawndale Christian Health Center","SU",-87.7304023,41.8007841
"Multi Cultural Counseling Services","SU",-87.9457138,42.9599081
"Carey Counseling Center Inc","SU",-88.4315665,35.9995517
"LSSI","SU",-87.7487684,41.9517744
"Oakwood Clinical Associates Ltd","SU",-87.8571809165484,42.5735048326058
"Premier Treatment and Counseling","SU",-87.6950129,41.5286237
"Hill Alcohol and Substance Abuse Abuse","SU",-87.6950129,41.5286237
"Polish American Association","SU",-87.7476144,41.9508327
"DUI Counseling and","SU",-87.7258426,41.8076398
"Wisconsin Community Services Inc","SU",-87.9603715,43.0393024
"Link and Option Center Inc","SU",-87.6964919,41.5685495
"Access Recovery Mental Hlth Services","SU",-87.9487824,42.9956702
"Break the Cycle Foundation Inc","SU",-87.7272376,41.8439471
"Carey Counseling Center Inc","SU",-88.3230858,36.2890686
"Living Trees Center Inc","SU",-87.718115,41.778446
"Word of Hope Ministries","SU",-87.9636646,43.0676123
"Rosecrance Inc","SU",-87.6298209,40.1402185
"Addiction Services and Pharmacotherapy","SU",-87.8550906,42.6018773
"Alpha Omega Counseling Center","SU",-87.6298063,40.1271046
"Great Lakes Adult and Teen Challenge","SU",-87.9534295,43.0394592
"Stillaguamish Tribe","SU",-122.1526771,48.1507182
"Island Crossing Counseling Services","SU",-122.1526771,48.1507182
"Metropolitan Family Service","SU",-87.7016966,41.6827009
"Divine Recovery Hope Clinic","SU",-87.724168,41.8664755
"Lawndale Christian Health Center","SU",-87.7219686,41.852495
"Suquamish Tribe Wellness","SU",-122.5596957,47.7282399
"American Indian Health Service of","SU",-87.736818,41.9609915
"Behavior Services Center","SU",-87.7474271,42.039419
"Gateway Foundation","SU",-87.72161,41.8692484
"Lawndale Christian Health Center","SU",-87.7193198,41.8533492
"Dr Joseph Henry Tyler Jr BH Clinic","SU",-92.0572524,30.219968
"Acadiana Area Human Services District","SU",-92.057223,30.2199558
"Captain James A Lovell FHCC","SU",-87.8343298,42.5553022
"Vivia Health Gage Park","SU",-87.7058914,41.7790918
"Rincon Family Services","SU",-87.7220206,41.9041306
"RiverValley Behavioral Health","SU",-87.9170471,37.6869613
"Acadiana CARES","SU",-92.023134,30.251136
"Matt Talbot Recovery Center","SU",-87.946784,43.0604221
"Pilsen Wellness Center Inc","SU",-87.7049838,41.7936661
"Lawndale Christian Health Center","SU",-87.7139099,41.8691727
"OSF Little Company of Mary Medical Ctr","SU",-87.6939348,41.7214911
"Spectrum Healthcare","SU",-87.9098054,42.9277438
"Lawndale Christian Health Center","SU",-87.7082554,41.8483874
"Reach Inc","SU",-87.9688948,43.1634503
"West Grove Clinic SC","SU",-87.8271515,42.566076
"Communicare","SU",-89.3328863,33.9324777
"Wabash Community Health Center","SU",-87.767685,38.418666
"Guildhaus Halfway House","SU",-87.6803413,41.6511449
"Consejo Counseling and Referral Servs","SU",-122.826946,47.4514588
"LifeHouse Behavioral Health","SU",-87.6798152,41.660793
"Grand Prairie Services","SU",-87.6628471,41.5056965
"Safer Foundation","SU",-87.7060616,41.8706461
"Pilsen Wellness Center Inc","SU",-87.7034688,41.8515263
"Squaxin Island Tribe Behavioral Health","SU",-123.0950232,47.1277164
"Harbor Light Alcoholism and Drug ","SU",-87.7095393,41.8969828
"Behavioral Health and","SU",-87.6922738,41.7691032
"Alpine Recovery Services","SU",-122.1859348,48.1455095
"MPower Counseling PLLC","SU",-87.6069017,40.1285515
"Esperanza Little Village","SU",-87.7019427,41.844073
"Solutions Counseling and","SU",-87.6811116,41.6796519
"Rosecrance Inc","SU",-87.681304,41.6832734
"Lawndale Christian Health Center","SU",-87.7071779,41.8871459
"LSSI/Mado Healthcare","SU",-87.7032884,41.8598889
"Rogers Behavioral Health","SU",-87.9677063,43.185703
"Rogers Behavioral Health","SU",-87.9676844,43.1871478
"New Hope Community Service Center","SU",-87.6877354,41.7497831
"Association House of Chicago","SU",-87.7075243,41.9016102
"Esperanza Brighton Park","SU",-87.6947434,41.8080313
"Gateway to Change LLC","SU",-87.941484,43.0894334
"Recovery Concepts","SU",-87.6663391,41.5786916
"Gateway Foundation","SU",-87.7071469,41.912282
"Elite Houses of Sober Living","SU",-87.6576974,41.5062975
"Guest House Counseling Clinic","SU",-87.9284628,43.0462925
"South Suburban Council on","SU",-87.6643608,41.5730359
"LifeHouse Group","SU",-87.670327,41.6324405
"Above and Beyond Family Recovery Ctr","SU",-87.7006664,41.8844102
"Esperanza California","SU",-87.6952731,41.8546596
"KAM Alliance Inc","SU",-87.6779529,41.7207214
"A Safe Haven","SU",-87.695016,41.8670529
"Healthcare Alternative Systems Inc","SU",-87.701332,41.917074
"Healthcare Alternative Systems Inc","SU",-87.6847988,41.8109457
"Family Guidance Centers Inc","SU",-87.659924,41.6097596
"Vivent Health","SU",-87.9192299,43.0474264
"Acadiana Recovery Center","SU",-92.0219822,30.2239046
"Healthcare Alternative Systems Inc","SU",-87.6968163,41.9172125
"VA Illiana Healthcare System","SU",-87.5919677,40.1317041
"Geo Spotlight Reentry Center","SU",-87.6468214,41.5126261
"Alternative Outpatient Services","SU",-92.0422258,30.1986368
"Benedict Center","SU",-87.9145188,43.0549334
"TASC Inc","SU",-87.6844368,41.8669164
"CODA Inc","SU",-123.9266164,45.9782915
"Be the Change Health and Wellness","SU",-87.9055734,43.0336504
"Lakeside Family Therapy Services","SU",-87.838667,42.7552514
"Healthcare Alternative Systems Inc","SU",-87.6854827,41.9152548
"ABRAXAS Youth and Family Services","SU",-87.6686699,41.7901509
"Fola Community Action Services Inc","SU",-87.6633811290385,41.7482813770848
"Pilsen Little Village CMHC Inc","SU",-87.6754505,41.8495929
"Healthcare Alternative Systems Inc","SU",-87.6794418,41.882581
"Latino Treatment Center","SU",-87.692523,41.9799782
"Awakenings by the Sea","SU",-123.919448,46.002766
"Potentials LLC","SU",-123.7977074,46.1969089
"Cook County Health System","SU",-87.6771101,41.8746423
"Outreach Community Health Center Inc","SU",-87.9127368,43.0897747
"Family Guidance Centers Inc","SU",-87.6720537,41.8663797
"Chicago Treatment and","SU",-87.6658768,41.8297873
"Community Medical Services","SU",-87.8681436,42.9296362
"Lake Detox","SU",-92.0145836,30.2064377
"Human Resources Development Institute","SU",-87.6540112,41.7484929
"Meta House Inc","SU",-87.8995225,43.0660675
"Symetria Recovery","SU",-87.6784232,41.9532426
"Bobby Buonauro Clinic Inc","SU",-87.686847,42.019681
"Eva Mae Recovery Hope Inc","SU",-87.642196,41.6988601
"Christian Community Health Center","SU",-87.6433901,41.7168999
"Vivia Health Bucktown","SU",-87.6692523,41.9253268
"RL Group LLC","SU",-87.6563405,41.8308937
"A Safe Haven","SU",-87.6801462,42.0154422
"PEER Services Inc","SU",-87.683694,42.046846
"West Sound Treatment Center","SU",-122.6381933,47.7358331
"Eva Mae Recovery Hope Inc","SU",-87.6450484,41.7737853
"Rosecrance Inc","SU",-87.6683052,41.9490003
"Behavioral Health Services of","SU",-87.8045141,42.7091786
"Doreen E Chapman Center","SU",-87.6843606,42.0655279
"American Behavioral Clinics","SU",-87.923422,43.2050831
"Westcare Illinois Inc","SU",-87.6537184,41.8527225
"Holistic Behavioral Health Servs of LA","SU",-92.0114521,30.1931558
"Victory Addiction Recovery Center","SU",-92.0411574,30.1609885
"Prentice Place","SU",-87.6300136,41.6895852
"Thresholds Bridge South OE","SU",-87.6445535,41.8090554
"Vivia Health Rogers Park","SU",-87.6698641,41.9965706
"Louisiana Behavioral Health Services","SU",-92.0103531,30.1896279
"Yana House","SU",-87.637428,41.7646835
"Columbia Saint Marys Hospital","SU",-87.8798289,43.0617525
"Columbia Saint Marys Hospital","SU",-87.8798289,43.0617525
"Prentice Place","SU",-87.6283364,41.6994122
"Kirby Rehabilitation","SU",-87.6272953,41.6923498
"McDermott Center/Haymarket Ctr","SU",-87.651281,41.8832588
"McDermott Center/Haymarket Ctr","SU",-87.651281,41.8832588
"McDermott Center/Haymarket Ctr","SU",-87.6512022,41.8833902
"McDermott Center/Haymarket Ctr","SU",-87.6512022,41.8833902
"McDermott Center/Haymarket Ctr","SU",-87.6512022,41.8833902
"McDermott Center/Haymarket Ctr","SU",-87.6512099,41.8836033
"McDermott Center/Haymarket Ctr","SU",-87.6512099,41.8836033
"McDermott Center/Haymarket Ctr","SU",-87.6512099,41.8836033
"McDermott Center/Haymarket Ctr","SU",-87.651127,41.8837104
"McDermott Center/Haymarket Ctr","SU",-87.651127,41.8837104
"SunCloud Health SC","SU",-87.6550362,41.9146326
"Youth Outreach Services","SU",-87.6468128307265,41.8554621880609
"Roots Counseling Services LLC","SU",-87.8876704,43.0979846
"Trilogy Inc","SU",-87.6662771292466,42.0103420751599
"Human Resources Development Institute","SU",-87.6233277,41.6873472
"Columbia Saint Marys Hospital","SU",-87.9261886,43.2565785
"Northwest Resources II Inc","SU",-123.1030934,47.2115006
"Enlightened World of Recovery Inc","SU",-87.6207711,41.6776083
"Human Resources Development Institute","SU",-87.6217334,41.6865622
"Ann and Robert H Lurie Childs Hosp of","SU",-87.6499969,41.907662
"BAART Programs Breaux Bridge","SU",-91.902894,30.29505
"Sundance Methadone","SU",-87.6566865,41.9648811
"Behavioral Health Services at AIMMC","SU",-87.6521816,41.936101
"Chicago Treatment and","SU",-87.6556835058439,41.9628039585366
"New Directions Counseling","SU",-123.105051,47.2143949
"Community Youth Services","SU",-123.1059051,47.2139349
"LSSI/MADO Healthcare","SU",-87.6539126,41.960254
"Region 8 Mental Health Services","SU",-90.0778255,32.5861841
"TASC Inc","SU",-87.6412337,41.8733735
